gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4438884319	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331875753/original.jpeg	https://www.inaturalist.org/photos/331875753					2023-09-21T19:11:01Z	Franck Rakotonasolo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Franck Rakotonasolo
4438884319	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331875728/original.jpeg	https://www.inaturalist.org/photos/331875728					2023-09-21T19:10:24Z	Franck Rakotonasolo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Franck Rakotonasolo
4420927340	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/107479427/original.jpeg	https://www.inaturalist.org/photos/107479427					2020-12-15T18:10:58Z	merveille		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	merveille
4420927340	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/107479436/original.jpeg	https://www.inaturalist.org/photos/107479436					2020-12-15T18:11:13Z	merveille		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	merveille
4419822375	StillImage	image/jpeg	http://images.mobot.org/tropicosthumbnails/TropicosImages2/100291000/100291546.jpg		Ratovoson - 1798 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4419822375	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100291546		Ratovoson - 1798 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4419822375	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100291546	https://www.tropicos.org/ImageFullView.aspx?imageid=100291546	Ratovoson - 1798 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4416674367	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/107477832/original.jpeg	https://www.inaturalist.org/photos/107477832					2020-12-15T16:41:35Z	merveille		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	merveille
4416674367	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/107477810/original.jpeg	https://www.inaturalist.org/photos/107477810					2020-12-15T16:41:22Z	merveille		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	merveille
4407332947	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/315193478/original.jpg	https://www.inaturalist.org/photos/315193478					2020-12-10T20:02:51Z	Andry.A.R		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andry.A.R
4407332947	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/315193174/original.jpg	https://www.inaturalist.org/photos/315193174					2020-12-10T20:02:46Z	Andry.A.R		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andry.A.R
4177129611	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/286866429/original.jpeg	https://www.inaturalist.org/photos/286866429					2023-05-19T03:57:11Z	erickrak		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	erickrak
4177129611	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/286866482/original.jpeg	https://www.inaturalist.org/photos/286866482					2023-05-19T03:57:11Z	erickrak		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	erickrak
4138335098	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/289882851/original.jpeg	https://www.inaturalist.org/photos/289882851					2023-05-19T13:58:28Z	Franck Rakotonasolo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Franck Rakotonasolo
4138335098	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/289882826/original.jpeg	https://www.inaturalist.org/photos/289882826					2023-05-19T13:58:04Z	Franck Rakotonasolo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Franck Rakotonasolo
4137997535	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/289883695/original.jpeg	https://www.inaturalist.org/photos/289883695					2023-05-20T19:46:50Z	Franck Rakotonasolo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Franck Rakotonasolo
4137997535	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/289883657/original.jpeg	https://www.inaturalist.org/photos/289883657					2023-05-20T19:46:08Z	Franck Rakotonasolo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Franck Rakotonasolo
4137704080	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/289248799/original.jpeg	https://www.inaturalist.org/photos/289248799					2023-05-20T17:09:13Z	Ary_Misa		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ary_Misa
4137704080	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/289248735/original.jpeg	https://www.inaturalist.org/photos/289248735					2023-05-20T17:08:23Z	Ary_Misa		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ary_Misa
4137704080	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/289248765/original.jpeg	https://www.inaturalist.org/photos/289248765					2023-05-20T17:08:52Z	Ary_Misa		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ary_Misa
4073165233	StillImage	image/jpeg	https://oxalis.br.fgov.be/images/V/BR0/000/027/661/314/BR0000027661314V.jpg		Coffea boiviniana (Baill.) Drake	Image of herbarium specimen BR0000027661314V				Meise Botanic Garden			http://creativecommons.org/licenses/by-sa/4.0/	Meise Botanic Garden
4073165233	InteractiveResource	application/ld+json	https://iiif-manifest.oxalis.br.fgov.be/specimen/BR0000027661314V/manifest		Coffea boiviniana (Baill.) Drake	IIIF Manifest for specimen BR0000027661314V				Meise Botanic Garden			http://creativecommons.org/licenses/by-sa/4.0/	Meise Botanic Garden
4072671787	InteractiveResource	application/ld+json	https://iiif-manifest.oxalis.br.fgov.be/specimen/BR0000025953145V/manifest		Coffea sp.	IIIF Manifest for specimen BR0000025953145V				Meise Botanic Garden			http://creativecommons.org/licenses/by-sa/4.0/	Meise Botanic Garden
4072671787	StillImage	image/jpeg	https://oxalis.br.fgov.be/images/V/BR0/000/025/953/145/BR0000025953145V.jpg		Coffea sp.	Image of herbarium specimen BR0000025953145V				Meise Botanic Garden			http://creativecommons.org/licenses/by-sa/4.0/	Meise Botanic Garden
4072396496	InteractiveResource	application/ld+json	https://iiif-manifest.oxalis.br.fgov.be/specimen/BR0000025347630V/manifest		Coffea humbertii J.-F.Leroy	IIIF Manifest for specimen BR0000025347630V				Meise Botanic Garden			http://creativecommons.org/licenses/by-sa/4.0/	Meise Botanic Garden
4072396496	StillImage	image/jpeg	https://oxalis.br.fgov.be/images/V/BR0/000/025/347/630/BR0000025347630V.jpg		Coffea humbertii J.-F.Leroy	Image of herbarium specimen BR0000025347630V				Meise Botanic Garden			http://creativecommons.org/licenses/by-sa/4.0/	Meise Botanic Garden
4072353488	StillImage	image/jpeg	https://oxalis.br.fgov.be/images/V/BR0/000/025/347/418/BR0000025347418V.jpg		Coffea grevei Drake ex A.Chev.	Image of herbarium specimen BR0000025347418V				Meise Botanic Garden			http://creativecommons.org/licenses/by-sa/4.0/	Meise Botanic Garden
4072353488	InteractiveResource	application/ld+json	https://iiif-manifest.oxalis.br.fgov.be/specimen/BR0000025347418V/manifest		Coffea grevei Drake ex A.Chev.	IIIF Manifest for specimen BR0000025347418V				Meise Botanic Garden			http://creativecommons.org/licenses/by-sa/4.0/	Meise Botanic Garden
4067859396	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1698229423968vsypKqpC7FQGazX1							A. Carolé			http://creativecommons.org/licenses/by-nc-nd/4.0/	
4067148672	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/243331155/original.jpeg	https://www.inaturalist.org/photos/243331155					2022-10-30T19:30:56Z	Andry.A.R		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andry.A.R
4067148672	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/243331172/original.jpeg	https://www.inaturalist.org/photos/243331172					2022-10-30T19:31:01Z	Andry.A.R		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andry.A.R
4067148672	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/243331164/original.jpeg	https://www.inaturalist.org/photos/243331164					2022-10-30T19:31:07Z	Andry.A.R		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andry.A.R
4062126137	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100225256		Ravelonarivo - 3911 - Madagascar	Living Plant in Habitat				Désiré Ravelonarivo, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Désiré Ravelonarivo
4062126137	StillImage	image/jpeg	http://images.mobot.org/tropicosthumbnails/TropicosImages2/100225000/100225256.jpg		Ravelonarivo - 3911 - Madagascar	Living Plant in Habitat				Désiré Ravelonarivo, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Désiré Ravelonarivo
4062126137	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100225256	https://www.tropicos.org/ImageFullView.aspx?imageid=100225256	Ravelonarivo - 3911 - Madagascar	Living Plant in Habitat				Désiré Ravelonarivo, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Désiré Ravelonarivo
4061995033	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100559156		Rakotoarivelo - 976 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061995033	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100559155		Rakotoarivelo - 976 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061995033	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100559154		Rakotoarivelo - 976 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061995033	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100559157		Rakotoarivelo - 976 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061995033	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100559157	https://www.tropicos.org/ImageFullView.aspx?imageid=100559157	Rakotoarivelo - 976 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061995033	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100559156	https://www.tropicos.org/ImageFullView.aspx?imageid=100559156	Rakotoarivelo - 976 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061995033	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100559155	https://www.tropicos.org/ImageFullView.aspx?imageid=100559155	Rakotoarivelo - 976 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061995033	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100559000/100559156.jpg		Rakotoarivelo - 976 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061995033	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100559154	https://www.tropicos.org/ImageFullView.aspx?imageid=100559154	Rakotoarivelo - 976 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061995033	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100559000/100559154.jpg		Rakotoarivelo - 976 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061995033	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100559000/100559155.jpg		Rakotoarivelo - 976 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061995033	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100559000/100559157.jpg		Rakotoarivelo - 976 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061988958	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100560213		Randrianarivony - 964 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061988958	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100560213	https://www.tropicos.org/ImageFullView.aspx?imageid=100560213	Randrianarivony - 964 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061988958	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100560000/100560213.jpg		Randrianarivony - 964 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061988958	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100560000/100560214.jpg		Randrianarivony - 964 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061988958	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100560214		Randrianarivony - 964 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061988958	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100560214	https://www.tropicos.org/ImageFullView.aspx?imageid=100560214	Randrianarivony - 964 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061941366	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100517719	https://www.tropicos.org/ImageFullView.aspx?imageid=100517719	Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061941366	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100517000/100517719.jpg		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061941366	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100517722	https://www.tropicos.org/ImageFullView.aspx?imageid=100517722	Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061941366	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100517000/100517721.jpg		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061941366	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100517723	https://www.tropicos.org/ImageFullView.aspx?imageid=100517723	Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061941366	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100517720	https://www.tropicos.org/ImageFullView.aspx?imageid=100517720	Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061941366	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100517000/100517723.jpg		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061941366	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100517721	https://www.tropicos.org/ImageFullView.aspx?imageid=100517721	Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061941366	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100517719		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061941366	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100517000/100517720.jpg		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061941366	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100517722		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061941366	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100517723		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061941366	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100517720		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061941366	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100517000/100517722.jpg		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061941366	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100517721		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061912154	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100305887	https://www.tropicos.org/ImageFullView.aspx?imageid=100305887	Rasoazanany - 556 - Madagascar	Living Plant in Habitat				Haingo Marie Judith Rasoazanany, MBG-Mada Associate			http://creativecommons.org/licenses/by-nc-nd/3.0/	Haingo Marie Judith Rasoazanany
4061912154	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100305888	https://www.tropicos.org/ImageFullView.aspx?imageid=100305888	Rasoazanany - 556 - Madagascar	Living Plant in Habitat				Haingo Marie Judith Rasoazanany, MBG-Mada Associate			http://creativecommons.org/licenses/by-nc-nd/3.0/	Haingo Marie Judith Rasoazanany
4061912154	StillImage	image/jpeg	http://images.mobot.org/tropicosthumbnails/TropicosImages2/100305000/100305888.jpg		Rasoazanany - 556 - Madagascar	Living Plant in Habitat				Haingo Marie Judith Rasoazanany, MBG-Mada Associate			http://creativecommons.org/licenses/by-nc-nd/3.0/	Haingo Marie Judith Rasoazanany
4061912154	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100305888		Rasoazanany - 556 - Madagascar	Living Plant in Habitat				Haingo Marie Judith Rasoazanany, MBG-Mada Associate			http://creativecommons.org/licenses/by-nc-nd/3.0/	Haingo Marie Judith Rasoazanany
4061912154	StillImage	image/jpeg	http://images.mobot.org/tropicosthumbnails/TropicosImages2/100305000/100305887.jpg		Rasoazanany - 556 - Madagascar	Living Plant in Habitat				Haingo Marie Judith Rasoazanany, MBG-Mada Associate			http://creativecommons.org/licenses/by-nc-nd/3.0/	Haingo Marie Judith Rasoazanany
4061912154	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100305887		Rasoazanany - 556 - Madagascar	Living Plant in Habitat				Haingo Marie Judith Rasoazanany, MBG-Mada Associate			http://creativecommons.org/licenses/by-nc-nd/3.0/	Haingo Marie Judith Rasoazanany
4061910667	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100562000/100562722.jpg		Randrianaivo - 2520 - Madagascar	Living Plant in Habitat				Richard Randrianaivo, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Richard Randrianaivo
4061910667	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100562722		Randrianaivo - 2520 - Madagascar	Living Plant in Habitat				Richard Randrianaivo, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Richard Randrianaivo
4061910667	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100562000/100562723.jpg		Randrianaivo - 2520 - Madagascar	Living Plant in Habitat				Richard Randrianaivo, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Richard Randrianaivo
4061910667	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100562722	https://www.tropicos.org/ImageFullView.aspx?imageid=100562722	Randrianaivo - 2520 - Madagascar	Living Plant in Habitat				Richard Randrianaivo, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Richard Randrianaivo
4061910667	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100562723		Randrianaivo - 2520 - Madagascar	Living Plant in Habitat				Richard Randrianaivo, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Richard Randrianaivo
4061910667	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100562723	https://www.tropicos.org/ImageFullView.aspx?imageid=100562723	Randrianaivo - 2520 - Madagascar	Living Plant in Habitat				Richard Randrianaivo, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Richard Randrianaivo
4061897126	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100224761		Antilahimena - 8044 - Madagascar	Living Plant in Habitat				Patrice Antilahimena, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Patrice Antilahimena
4061897126	StillImage	image/jpeg	http://images.mobot.org/tropicosthumbnails/TropicosImages2/100224000/100224761.jpg		Antilahimena - 8044 - Madagascar	Living Plant in Habitat				Patrice Antilahimena, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Patrice Antilahimena
4061897126	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100224761	https://www.tropicos.org/ImageFullView.aspx?imageid=100224761	Antilahimena - 8044 - Madagascar	Living Plant in Habitat				Patrice Antilahimena, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Patrice Antilahimena
4061894907	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100524000/100524584.jpg		Andriamiarinoro - 382 - Madagascar	Living Plant in Habitat				Honoré Andriamiarinoro, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Honoré Andriamiarinoro
4061894907	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100524584		Andriamiarinoro - 382 - Madagascar	Living Plant in Habitat				Honoré Andriamiarinoro, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Honoré Andriamiarinoro
4061894907	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100524584	https://www.tropicos.org/ImageFullView.aspx?imageid=100524584	Andriamiarinoro - 382 - Madagascar	Living Plant in Habitat				Honoré Andriamiarinoro, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Honoré Andriamiarinoro
4061865288	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100292098		Rasoazanany - 519 - Madagascar	Living Plant in Habitat				Haingo Marie Judith Rasoazanany, MBG-Mada Associate			http://creativecommons.org/licenses/by-nc-nd/3.0/	Haingo Marie Judith Rasoazanany
4061865288	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100292098	https://www.tropicos.org/ImageFullView.aspx?imageid=100292098	Rasoazanany - 519 - Madagascar	Living Plant in Habitat				Haingo Marie Judith Rasoazanany, MBG-Mada Associate			http://creativecommons.org/licenses/by-nc-nd/3.0/	Haingo Marie Judith Rasoazanany
4061865288	StillImage	image/jpeg	http://images.mobot.org/tropicosthumbnails/TropicosImages2/100292000/100292098.jpg		Rasoazanany - 519 - Madagascar	Living Plant in Habitat				Haingo Marie Judith Rasoazanany, MBG-Mada Associate			http://creativecommons.org/licenses/by-nc-nd/3.0/	Haingo Marie Judith Rasoazanany
4061865209	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100292375	https://www.tropicos.org/ImageFullView.aspx?imageid=100292375	Rasoazanany - 391 - Madagascar	Living Plant in Habitat				Patrice Antilahimena, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Patrice Antilahimena
4061865209	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100292374		Rasoazanany - 391 - Madagascar	Living Plant in Habitat				Patrice Antilahimena, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Patrice Antilahimena
4061865209	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100292374	https://www.tropicos.org/ImageFullView.aspx?imageid=100292374	Rasoazanany - 391 - Madagascar	Living Plant in Habitat				Patrice Antilahimena, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Patrice Antilahimena
4061865209	StillImage	image/jpeg	http://images.mobot.org/tropicosthumbnails/TropicosImages2/100292000/100292375.jpg		Rasoazanany - 391 - Madagascar	Living Plant in Habitat				Patrice Antilahimena, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Patrice Antilahimena
4061865209	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100292375		Rasoazanany - 391 - Madagascar	Living Plant in Habitat				Patrice Antilahimena, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Patrice Antilahimena
