specimen_id,latitude,longitude,year,eventDate,species,scientificName,gbifID,occurrenceID,basisOfRecord,stateProvince,locality
Coffea_abbayesii,-21.3825,47.863889,2007.0,2007-11-11,Coffea richardii,Coffea richardii J.-F.Leroy,1257752736.0,urn:catalog:MO:Tropicos:100405037,PRESERVED_SPECIMEN,Fianarantsoa,"Station du FOFIFA Kianjavato, Antsenavolo, Mananjary. Parcelle de plantation de Mascarocoffea."
Coffea_abbayesii,-21.3825,47.863889,2007.0,2007-11-11,Coffea farafanganensis,Coffea farafanganensis J.-F.Leroy,1257752724.0,urn:catalog:MO:Tropicos:100405033,PRESERVED_SPECIMEN,Fianarantsoa,"Station du FOFIFA Kianjavato, Antsenavolo, Mananjary. Parcelle de plantation de Mascarocoffea."
Coffea_abbayesii,-21.3825,47.863889,2007.0,2007-11-11,Coffea bonnieri,Coffea bonnieri Dubard,1257752721.0,urn:catalog:MO:Tropicos:100405032,PRESERVED_SPECIMEN,Fianarantsoa,"Station du FOFIFA Kianjavato, Antsenavolo, Mananjary. Parcelle de plantation de Mascarocoffea."
Coffea_abbayesii,-21.3825,47.863889,2007.0,2007-11-11,Coffea coursiana,Coffea coursiana J.-F.Leroy,1257748867.0,urn:catalog:MO:Tropicos:100401127,PRESERVED_SPECIMEN,Fianarantsoa,"Station du FOFIFA Kianjavato, Antsenavolo, Mananjary. Parcelle de plantation de Mascarocoffea."
Coffea_abbayesii,-21.3825,47.863889,2007.0,2007-11-11,Coffea augagneurii,Coffea augagneurii Dubard,1257748866.0,urn:catalog:MO:Tropicos:100401125,PRESERVED_SPECIMEN,Fianarantsoa,"Station du FOFIFA Kianjavato, Antsenavolo, Mananjary. Parcelle de plantation de Mascarocoffea."
Coffea_abbayesii,-21.3825,47.863889,2007.0,2007-11-11,Coffea dubardii,Coffea dubardii Jum.,1257748864.0,urn:catalog:MO:Tropicos:100401128,PRESERVED_SPECIMEN,Fianarantsoa,"Station du FOFIFA Kianjavato, Antsenavolo, Mananjary. Parcelle de plantation de Mascarocoffea."
Coffea_abbayesii,-21.3825,47.863889,2007.0,2007-11-11,Coffea eugenioides,Coffea eugenioides S.Moore,1257748855.0,urn:catalog:MO:Tropicos:100401126,PRESERVED_SPECIMEN,Fianarantsoa,"Station du FOFIFA Kianjavato, Antsenavolo, Mananjary. Parcelle de plantation de Mascarocoffea."
Coffea_abbayesii,-21.3825,47.863889,2007.0,2007-11-11,Coffea abbayesii,Coffea abbayesii J.-F.Leroy,1257748499.0,urn:catalog:MO:Tropicos:100400754,PRESERVED_SPECIMEN,Fianarantsoa,"Station du FOFIFA Kianjavato, Antsenavolo, Mananjary. Parcelle de plantation de Mascarocoffea."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-27T00:00,Coffea moratii,Coffea moratii J.-F.Leroy ex A.P.Davis & Rakotonas.,912166025.0,http://specimens.kew.org/herbarium/K000175388,PRESERVED_SPECIMEN,,"Province Fianarantsoa: District Ifanadiana.  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from RN 9, Bemaraha]"
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-26T00:00,Coffea montis-sacri,Coffea montis-sacri A.P.Davis,912101053.0,http://specimens.kew.org/herbarium/K000033687,PRESERVED_SPECIMEN,,"Province Fianarantsoa: District Ifanadiana.  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from Vatolahy (Kianjavato), forêt Tsiazombazaha (near Vatovavy)]."
