,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.0,844.483335704844,431.6659350702448,58.98149484141477,697.3062463928329,870.0271597369386,342.7400686305578,1224.8439921053955,431.97312534811323,513.0713366625728,686.2872680464948,431.747849804294,1443.7932902786067,794.594660551365,431.67774063249703,343.23333189958413,814.7855799537134,1436.5414209784656,1412.9548976748865
1,844.483335704844,0.0,414.0048636303917,795.5296451114752,162.6851606677821,78.9601794955268,728.7617710752019,395.90001457827157,413.6866243662358,332.16199997574836,196.24494282865155,413.987981339777,618.5397998317202,156.73790263446685,413.99348565060905,788.2320232151376,506.34222619607914,610.5250238940868,590.6216110423652
2,431.6659350702448,414.0048636303917,0.0,385.3428721116614,266.481096691576,438.89827263381864,371.3167905994711,794.2372339169727,0.33015356250348055,90.87583490793396,260.47755437022875,0.6079660258537058,1014.4639658182069,370.81459906175763,0.012290145795444853,427.69181280301876,507.21930576051136,1007.0430565759826,984.1063397489729
3,58.98149484141477,795.5296451114752,385.3428721116614,0.0,651.8137623998934,824.2024453180088,349.4680103426181,1179.5791630287745,385.638011200401,463.40981549400294,643.3298392144352,385.47841149259665,1399.6408489089538,752.6861805919101,385.35493609943745,359.79572702110727,794.9065580973936,1392.260254531431,1369.1394583924377
4,697.3062463928329,162.6851606677821,266.481096691576,651.8137623998934,0.0,172.73801449881083,566.1098859164681,527.7957669169147,266.18773231451513,198.6655927472604,44.509160260010844,266.33993247003946,748.0786163014177,118.68020598367366,266.46900679763127,625.5954247675523,411.30747199022187,740.6245341194576,717.8594846980758
5,870.0271597369386,78.9601794955268,438.89827263381864,824.2024453180088,172.73801449881083,0.0,722.8042807185801,355.4755909433842,438.60036782419576,366.01266201740583,190.56822815448245,438.775120986886,576.681101740074,108.84750146847507,438.8862564798225,781.6383425873902,446.0244559823813,569.0892795726376,546.9571754122672
6,342.7400686305578,728.7617710752019,371.3167905994711,349.4680103426181,566.1098859164681,722.8042807185801,0.0,1052.5152313195629,371.60733600393144,457.35430644837703,535.3631169472528,370.90894797099253,1255.695247791398,622.3567280051351,371.3217871657635,59.54497952168748,518.0491137550314,1249.6249426307638,1223.0986468389672
7,1224.8439921053955,395.90001457827157,794.2372339169727,1179.5791630287745,527.7957669169147,355.4755909433842,1052.5152313195629,0.0,793.9417392696265,720.615518688924,540.0926189547711,794.1039667358327,222.71576746194575,436.28784542049357,794.2251763031635,1109.3028303749543,649.9842385736639,214.78973810755863,194.89769140956642
8,431.97312534811323,413.6866243662358,0.33015356250348055,385.638011200401,266.18773231451513,438.60036782419576,371.60733600393144,793.9417392696265,0.0,90.54847709582799,260.21359279285895,0.7578801212677789,1014.1741366355419,370.55313875880427,0.3205102243806967,427.989560293838,507.1692391833084,1006.7525282030888,983.81855934597
9,513.0713366625728,332.16199997574836,90.87583490793396,463.40981549400294,198.6655927472604,366.01266201740583,457.35430644837703,720.615518688924,90.54847709582799,0.0,205.5406736161284,91.097929131062,942.5043731875674,313.2980875142975,90.86715925592574,514.8197778150462,513.2570003985169,934.8407356555867,912.9422231697619
10,686.2872680464948,196.24494282865155,260.47755437022875,643.3298392144352,44.509160260010844,190.56822815448245,535.3631169472528,540.0926189547711,260.21359279285895,205.5406736161284,0.0,260.2396793311155,757.6269815566576,110.4066575609954,260.4652652826163,594.6099609937561,368.9771700185057,750.4418977938668,726.6877734551647
11,431.747849804294,413.987981339777,0.6079660258537058,385.47841149259665,266.33993247003946,438.775120986886,370.90894797099253,794.1039667358327,0.7578801212677789,91.097929131062,260.2396793311155,0.0,1014.3087294069577,370.56950286668126,0.6031020335410772,427.3061114914541,506.65783764085853,1006.8904330762723,983.9435950335069
12,1443.7932902786067,618.5397998317202,1014.4639658182069,1399.6408489089538,748.0786163014177,576.681101740074,1255.695247791398,222.71576746194575,1014.1741366355419,942.5043731875674,757.6269815566576,1014.3087294069577,0.0,650.7951587495979,1014.4518282131556,1310.8828033358543,812.8189878931288,8.66262167686829,32.92252059983673
13,794.594660551365,156.73790263446685,370.81459906175763,752.6861805919101,118.68020598367366,108.84750146847507,622.3567280051351,436.28784542049357,370.55313875880427,313.2980875142975,110.4066575609954,370.56950286668126,650.7951587495979,0.0,370.8023089175231,680.5480744876639,349.8766661071776,643.8119905951995,619.4359604075411
14,431.67774063249703,413.99348565060905,0.012290145795444853,385.35493609943745,266.46900679763127,438.8862564798225,371.3217871657635,794.2251763031635,0.3205102243806967,90.86715925592574,260.4652652826163,0.6031020335410772,1014.4518282131556,370.8023089175231,0.0,427.6973438779792,507.2104075314204,1007.03092766145,984.0941784246625
15,343.23333189958413,788.2320232151376,427.69181280301876,359.79572702110727,625.5954247675523,781.6383425873902,59.54497952168748,1109.3028303749543,427.989560293838,514.8197778150462,594.6099609937561,427.3061114914541,1310.8828033358543,680.5480744876639,427.6973438779792,0.0,560.3115892457769,1304.9214508113148,1278.20892886531
16,814.7855799537134,506.34222619607914,507.21930576051136,794.9065580973936,411.30747199022187,446.0244559823813,518.0491137550314,649.9842385736639,507.1692391833084,513.2570003985169,368.9771700185057,506.65783764085853,812.8189878931288,349.8766661071776,507.2104075314204,560.3115892457769,0.0,808.6181102765652,780.1811846152464
17,1436.5414209784656,610.5250238940868,1007.0430565759826,1392.260254531431,740.6245341194576,569.0892795726376,1249.6249426307638,214.78973810755863,1006.7525282030888,934.8407356555867,750.4418977938668,1006.8904330762723,8.66262167686829,643.8119905951995,1007.03092766145,1304.9214508113148,808.6181102765652,0.0,28.606886542751106
18,1412.9548976748865,590.6216110423652,984.1063397489729,1369.1394583924377,717.8594846980758,546.9571754122672,1223.0986468389672,194.89769140956642,983.81855934597,912.9422231697619,726.6877734551647,983.9435950335069,32.92252059983673,619.4359604075411,984.0941784246625,1278.20892886531,780.1811846152464,28.606886542751106,0.0
