specimen_id,latitude,longitude
Coffea_buxifolia,-19.661388,47.731666
Coffea_buxifolia,-19.270833,47.808611
Coffea_buxifolia,-21.383333,47.866667
Coffea_callmanderi,-13.64,48.67
Coffea_callmanderi,-13.64472,48.67194
Coffea_canephora,5.65,-0.183333
Coffea_canephora,7.11,-0.6
Coffea_canephora,6.35,-1.07
Coffea_canephora,6.583333,-1.116667
Coffea_canephora,6.2,-1.25
Coffea_canephora,10.383333,-12.25
Coffea_canephora,10.386206,-12.254522
Coffea_canephora,11.316667,-12.283333
Coffea_canephora,10.355756,-12.291886
Coffea_canephora,10.3546,-12.2939
Coffea_canephora,10.349975,-12.295578
Coffea_canephora,10.350475,-12.296417
Coffea_canephora,10.350639,-12.296919
Coffea_canephora,10.352722,-12.297417
Coffea_canephora,10.364242,-12.306739
Coffea_canephora,12.116667,-12.316667
Coffea_canephora,11.345072,-12.360817
Coffea_canephora,9.97958,-13.25443
Coffea_canephora,5.2,-2.4
Coffea_canephora,7.0,-3.0
Coffea_canephora,5.355809,-3.885371
Coffea_canephora,5.35,-4.03333
Coffea_canephora,5.33333,-4.5
Coffea_canephora,5.333333,-4.5
Coffea_canephora,5.283333,-4.783333
Coffea_canephora,6.045288,-5.83485
Coffea_canephora,6.131944,-5.950556
Coffea_canephora,6.131934,-5.950601
Coffea_canephora,7.3,-7.016667
Coffea_canephora,7.4,-7.166667
Coffea_canephora,5.681658,-7.391724
Coffea_canephora,7.863889,-7.465278
Coffea_canephora,7.7,-7.516667
Coffea_canephora,12.863724,-7.561091
Coffea_canephora,7.453822,-7.599114
Coffea_canephora,7.642778,-7.607222
Coffea_canephora,7.838056,-7.619167
Coffea_canephora,7.762778,-7.694167
Coffea_canephora,7.695556,-7.699444
Coffea_canephora,7.849167,-7.759722
Coffea_canephora,9.010628,-7.977667
Coffea_canephora,7.120278,-8.149167
Coffea_canephora,7.421389,-8.387222
Coffea_canephora,8.973875,-8.459211
Coffea_canephora,8.522856,-8.872361
Coffea_canephora,8.619806,-8.958458
Coffea_canephora,8.764736,-8.969828
Coffea_canephora,8.636267,-8.970319
Coffea_canephora,8.21346,-9.13471
Coffea_canephora,8.39766,-9.19295
Coffea_canephora,8.3403,-9.20356
Coffea_canephora,8.40862,-9.20483
Coffea_canephora,8.40849,-9.20489
Coffea_canephora,8.40849,-9.20493
Coffea_canephora,8.40853,-9.20494
Coffea_canephora,8.40863,-9.20495
Coffea_canephora,8.40861,-9.20496
Coffea_canephora,8.40852,-9.20498
Coffea_canephora,8.40878,-9.20498
Coffea_canephora,8.4086,-9.20499
Coffea_canephora,8.4086,-9.205
Coffea_canephora,8.40857,-9.20501
Coffea_canephora,8.40862,-9.20502
Coffea_canephora,8.40851,-9.20503
Coffea_canephora,8.40869,-9.20503
Coffea_canephora,8.40873,-9.20503
Coffea_canephora,8.40875,-9.20503
Coffea_canephora,8.40877,-9.20503
Coffea_canephora,8.40852,-9.20504
Coffea_canephora,8.40862,-9.20504
Coffea_canephora,8.40875,-9.20504
Coffea_canephora,8.4087,-9.20506
Coffea_canephora,8.40868,-9.20508
Coffea_canephora,8.40869,-9.20509
Coffea_canephora,8.4087,-9.20509
Coffea_canephora,8.40877,-9.20509
Coffea_canephora,8.40878,-9.20511
Coffea_canephora,8.40878,-9.20512
Coffea_canephora,8.40867,-9.20513
Coffea_canephora,8.40877,-9.20513
Coffea_canephora,8.40879,-9.20513
Coffea_canephora,8.40875,-9.20514
Coffea_canephora,8.40862,-9.20515
Coffea_canephora,8.40865,-9.20521
Coffea_canephora,8.3355,-9.20684
Coffea_canephora,8.33177,-9.21413
Coffea_canephora,8.39884,-9.21786
Coffea_canephora,8.39503,-9.24617
Coffea_canephora,8.39873,-9.24649
Coffea_canephora,8.460642,-9.270061
Coffea_canephora,8.444603,-9.273122
Coffea_canephora,8.36865,-9.29589
Coffea_canephora,8.36863,-9.29591
Coffea_canephora,8.36873,-9.29591
Coffea_canephora,8.36861,-9.29592
Coffea_canephora,8.36864,-9.29592
Coffea_canephora,8.36878,-9.29592
Coffea_canephora,8.36862,-9.29594
Coffea_canephora,8.36865,-9.29594
Coffea_canephora,8.36871,-9.29598
Coffea_canephora,8.36874,-9.29598
Coffea_canephora,8.36864,-9.29599
Coffea_canephora,8.36866,-9.29601
Coffea_canephora,8.3669,-9.29602
Coffea_canephora,8.36889,-9.29602
Coffea_canephora,8.36874,-9.29603
Coffea_canephora,8.36876,-9.29603
Coffea_canephora,8.36878,-9.29603
Coffea_canephora,8.36879,-9.29603
Coffea_canephora,8.36883,-9.29603
