specimen_id,latitude,longitude
C_millotii_A222,-21.402778,47.941111
C_millotii_A222,-21.406944,47.9425
C_millotii_A222,-18.866111,48.292499
C_millotii_A222,-18.86611,48.2925
C_millotii_A222,-18.86944,48.31888
C_millotii_A222,-18.869444,48.318888
C_millotii_A222,-19.158611,48.556111
C_millotii_A222,-17.53333,48.88333
C_millotii_A222,-17.53333,48.89306
C_millotii_A222,-18.036111,49.198056
C_millotii_A222,-17.93167,49.20333
C_millotii_A222,-17.931667,49.203333
C_millotii_A222,-14.7,49.45
C_millotii_A222,-17.704817,49.45445
C_millotii_A222,-13.218889,49.550833
C_millotii_A222,-15.433333,49.733333
C_millotii_A222,-15.48333,49.75
C_millotii_A222,-15.5,49.76666
C_millotii_A222,-15.5,49.766667
C_millotii_A222,-15.4944,49.7694
C_millotii_A222,-16.4525,49.786667
C_millotii_A222,-16.474388,49.7904
C_millotii_A222,-14.401111,49.861111
C_millotii_A222,-15.41666,49.86666
C_millotii_A222,-15.066667,49.95
C_millotii_A222,-15.61666,49.96666
C_millotii_A222,-15.68333,49.96666
C_millotii_A222,-15.62083,49.98194
C_millotii_A222,-15.80555,50.20694
C_millotii_A222,-15.6925,50.225
C_millotii_A222,-15.68333,50.25
C_perrieri_A12,-18.043941,44.050504
C_perrieri_A12,-22.707778,44.145556
C_perrieri_A12,-22.718056,44.156111
C_perrieri_A12,-22.845833,44.263056
C_perrieri_A12,-22.853611,44.272222
C_perrieri_A12,-22.820556,44.287778
C_perrieri_A12,-22.820833,44.288056
C_perrieri_A12,-18.035903,44.324103
C_perrieri_A12,-17.93972,44.47222
C_perrieri_A12,-17.939722,44.472222
C_perrieri_A12,-18.027778,44.516667
C_perrieri_A12,-18.11139,44.56194
C_perrieri_A12,-18.111388,44.561944
C_perrieri_A12,-18.111389,44.561944
C_perrieri_A12,-19.141667,44.791667
C_perrieri_A12,-16.216667,45.116667
C_perrieri_A12,-21.188611,45.365556
C_perrieri_A12,-22.153056,45.375278
C_perrieri_A12,-22.486389,45.375278
C_perrieri_A12,-17.067958,45.985053
C_perrieri_A12,-17.06269,45.989
C_perrieri_A12,-17.052635,45.989986
C_perrieri_A12,-17.044592,45.993359
C_perrieri_A12,-17.117573,46.015693
C_perrieri_A12,-17.117819,46.015711
C_perrieri_A12,-24.310833,46.109722
C_perrieri_A12,-24.303611,46.145833
C_perrieri_A12,-24.33638,46.15777
C_perrieri_A12,-24.560833,46.333889
C_perrieri_A12,-25.023333,46.473056
C_perrieri_A12,-24.793889,46.599722
C_perrieri_A12,-24.8,46.6
C_perrieri_A12,-24.80373,46.60223
C_perrieri_A12,-24.806111,46.603611
C_perrieri_A12,-24.806111,46.611944
C_perrieri_A12,-25.023333,46.639722
C_perrieri_A12,-24.798889,46.673333
C_perrieri_A12,-22.316667,46.783333
C_perrieri_A12,-16.763061,47.01973
C_perrieri_A12,-14.79531,47.781762
C_perrieri_A12,-21.3825,47.863889
C_perrieri_A12,-21.376389,47.867222
C_perrieri_A12,-14.28333,49.76667
C_pervilleana_A957,-17.54361,44.28417
C_pervilleana_A957,-17.543506,44.2843
C_pervilleana_A957,-18.01528,44.30139
C_pervilleana_A957,-18.015404,44.301506
C_pervilleana_A957,-18.033509,44.315803
C_pervilleana_A957,-18.03361,44.31583
C_pervilleana_A957,-18.035903,44.324308
C_pervilleana_A957,-18.941667,44.433333
C_pervilleana_A957,-18.032096,44.497196
C_pervilleana_A957,-18.061111,44.516667
C_pervilleana_A957,-18.117777,44.561388
C_pervilleana_A957,-18.117778,44.561389
C_pervilleana_A957,-18.11778,44.56139
C_pervilleana_A957,-18.683333,44.775
C_pervilleana_A957,-16.433333,45.35
C_pervilleana_A957,-17.077081,45.920397
C_pervilleana_A957,-17.07882,45.923007
C_pervilleana_A957,-19.373383,46.70604
C_pervilleana_A957,-16.3,46.816667
C_pervilleana_A957,-21.383333,47.866667
C_pervilleana_A957,-21.376389,47.8675
C_pervilleana_A957,-13.33333,48.25
C_pervilleana_A957,-13.41666,48.3
C_pervilleana_A957,-13.423611,48.313333
C_pervilleana_A957,-13.42111,48.31388
C_pervilleana_A957,-13.42111,48.31389
C_pervilleana_A957,-13.40833,48.32222
C_pervilleana_A957,-13.416667,48.333333
C_pervilleana_A957,-13.587777,48.666667
C_pervilleana_A957,-12.53333,49.16667
C_pervilleana_A957,-12.37888,49.36583
C_resinosa_A8,-23.0,47.0
C_resinosa_A8,-23.183333,47.683333
C_resinosa_A8,-23.175556,47.699444
C_resinosa_A8,-23.17666,47.70027
C_resinosa_A8,-23.178611,47.700278
C_resinosa_A8,-23.17222,47.70111
C_resinosa_A8,-23.175278,47.701944
C_resinosa_A8,-23.17222,47.70638
C_resinosa_A8,-23.1775,47.70666
C_resinosa_A8,-23.170278,47.724167
C_resinosa_A8,-23.013667,47.727056
C_resinosa_A8,-23.166667,47.733333
C_resinosa_A8,-23.089722,47.753611
C_resinosa_A8,-23.09,47.755
C_resinosa_A8,-23.083889,47.757778
C_resinosa_A8,-23.08277,47.76444
C_resinosa_A8,-23.082778,47.764444
C_resinosa_A8,-23.04,47.77
C_resinosa_A8,-23.045858,47.771282
C_resinosa_A8,-23.04138,47.77305
C_resinosa_A8,-23.042499,47.773055
C_resinosa_A8,-23.041389,47.773056
C_resinosa_A8,-21.375833,47.8675
C_resinosa_A8,-18.791944,48.343055
C_resinosa_A8,-20.95027,48.43388
C_resinosa_A8,-20.801944,48.482222
C_resinosa_A8,-20.76222,48.48527
C_resinosa_A8,-20.73944,48.4875
C_resinosa_A8,-20.58333,48.53333
C_resinosa_A8,-20.3725,48.554167
C_resinosa_A8,-20.35944,48.60583
C_resinosa_A8,-20.359444,48.605833
C_resinosa_A8,-13.58,48.7
C_resinosa_A8,-17.0,49.0
C_resinosa_A8,-18.85,49.13333
C_resinosa_A8,-18.85,49.133333
C_resinosa_A8,-18.816667,49.141667
C_resinosa_A8,-18.8175,49.141667
C_resinosa_A8,-12.483333,49.166667
C_resinosa_A8,-18.595,49.23388
C_resinosa_A8,-18.595139,49.234
C_resinosa_A8,-18.565556,49.256667
C_resinosa_A8,-17.28333,49.38333
C_resinosa_A8,-17.28333,49.39166
C_resinosa_A8,-17.28333,49.4
