,specimen_id,longitude,latitude,key
5935,rabica_5935,-84.636676,10.47985,rabica
5936,rabica_5936,-156.243057,20.91153,rabica
5937,rabica_5937,-75.850023,5.613698,rabica
5938,rabica_5938,-66.419957,18.478251,rabica
5939,rabica_5939,-75.254248,2.936914,rabica
5940,rabica_5940,-96.94255,19.496856,rabica
5941,rabica_5941,-66.887734,18.174953,rabica
5942,rabica_5942,-78.901367,22.09502,rabica
5944,Psilanthus lebrunianus (Germ. & Kesler) J.-F. Leroy ex Bridson_5944,13.205836,1.085648,Psilanthus
5945,Psilanthus mannii Hook. f._5945,13.171629,1.176217,Psilanthus
5946,Psilanthus mannii Hook. f._5946,13.171629,1.176217,Psilanthus
5947,Psilanthus mannii Hook. f._5947,13.171629,1.176217,Psilanthus
5948,Psilanthus lebrunianus (Germ. & Kesler) J.-F. Leroy ex Bridson_5948,13.205836,1.085648,Psilanthus
5949,Psilanthus lebrunianus (Germ. & Kesler) J.-F. Leroy ex Bridson_5949,13.205836,1.085648,Psilanthus
5950,Psilanthus mannii Hook. f._5950,13.171629,1.176217,Psilanthus
5951,Psilanthus lebrunianus (Germ. & Kesler) J.-F. Leroy ex Bridson_5951,13.205836,1.085648,Psilanthus
5953,robusta_5953,76.79368,9.9291,robusta
5954,rabica_5954,76.73231,9.89427,rabica
5955,robusta_5955,76.79648,9.98714,robusta
5956,rabica_5956,76.68314,10.10601,rabica
5957,robusta_5957,76.60099,9.17132,robusta
5958,robusta_5958,76.6192,9.1402,robusta
5959,robusta_5959,76.60099,9.17132,robusta
5960,robusta_5960,76.60099,9.17132,robusta
5961,robusta_5961,76.60099,9.17132,robusta
5962,robusta_5962,76.79648,9.98714,robusta
5963,robusta_5963,76.78542,9.98487,robusta
5964,robusta_5964,76.60099,9.17132,robusta
5965,robusta_5965,76.60099,9.17132,robusta
5966,robusta_5966,76.60099,9.17132,robusta
5967,robusta_5967,76.60099,9.17132,robusta
5968,robusta_5968,76.79368,9.9291,robusta
5969,robusta_5969,76.79648,9.98714,robusta
5970,robusta_5970,76.77294,9.98678,robusta
5971,robusta_5971,76.77294,9.98678,robusta
5972,robusta_5972,76.78542,9.98487,robusta
5973,rabica_5973,76.60491,9.16258,rabica
5974,robusta_5974,76.60465,9.16596,robusta
5975,robusta_5975,76.78542,9.98487,robusta
5976,robusta_5976,75.42914,11.82142,robusta
5977,rabica_5977,75.62991,11.60208,rabica
5978,robusta_5978,75.59033,11.61486,robusta
5979,robusta_5979,77.07182,8.45645,robusta
5980,robusta_5980,77.07249,8.47173,robusta
5981,robusta_5981,77.07249,8.47173,robusta
5982,robusta_5982,76.17419,11.76544,robusta
5983,robusta_5983,76.6192,9.1402,robusta
5984,robusta_5984,76.68718,10.10406,robusta
5985,robusta_5985,77.04894,8.34187,robusta
5986,robusta_5986,77.07249,8.47173,robusta
5987,robusta_5987,76.6192,9.1402,robusta
5988,robusta_5988,76.79368,9.9291,robusta
5989,robusta_5989,76.79368,9.9291,robusta
5990,robusta_5990,73.81055,18.49556,robusta
5991,robusta_5991,77.07182,8.45645,robusta
5992,robusta_5992,77.07249,8.47173,robusta
5993,rabica_5993,76.9488,8.63207,rabica
5994,robusta_5994,77.07249,8.47173,robusta
5995,robusta_5995,77.07079,8.4566,robusta
5996,robusta_5996,77.07249,8.47173,robusta
5997,robusta_5997,76.6192,9.1402,robusta
5998,rabica_5998,77.00463,8.60803,rabica
5999,robusta_5999,76.6192,9.1402,robusta
6000,robusta_6000,76.77294,9.98678,robusta
6001,robusta_6001,76.79368,9.9291,robusta
6002,rabica_6002,75.58973,11.59534,rabica
6003,robusta_6003,77.07249,8.47173,robusta
6004,robusta_6004,77.07249,8.47173,robusta
6005,robusta_6005,77.07249,8.47173,robusta
6006,rabica_6006,76.25866,11.66779,rabica
6007,rabica_6007,75.98766,11.39881,rabica
6008,rabica_6008,75.98766,11.39881,rabica
6009,rabica_6009,75.98766,11.39881,rabica
6010,rabica_6010,75.98766,11.39881,rabica
6011,rabica_6011,75.98766,11.39881,rabica
6012,robusta_6012,76.59883,9.15741,robusta
6013,robusta_6013,77.07249,8.47173,robusta
6017,robusta_6017,77.07249,8.47173,robusta
6018,robusta_6018,76.87823,9.19364,robusta
6019,robusta_6019,77.07249,8.47173,robusta
6020,rabica_6020,76.32646,9.49258,rabica
6021,robusta_6021,76.79368,9.9291,robusta
6022,robusta_6022,76.58799,9.39004,robusta
6023,robusta_6023,77.07249,8.47173,robusta
6024,rabica_6024,76.32646,9.49258,rabica
6025,rabica_6025,76.32646,9.49258,rabica
6026,robusta_6026,77.07249,8.47173,robusta
6027,robusta_6027,77.07249,8.47173,robusta
6028,rabica_6028,76.88135,9.1893,rabica
6029,rabica_6029,76.88135,9.1893,rabica
6030,rabica_6030,75.98766,11.39881,rabica
6031,rabica_6031,75.98766,11.39881,rabica
6032,rabica_6032,75.98766,11.39881,rabica
6033,rabica_6033,75.98766,11.39881,rabica
6034,rabica_6034,75.97383,11.41991,rabica
6035,rabica_6035,75.97383,11.41991,rabica
6036,robusta_6036,75.42978,11.82376,robusta
6037,rabica_6037,75.97383,11.41991,rabica
6038,robusta_6038,76.79368,9.9291,robusta
6039,rabica_6039,75.97383,11.41991,rabica
6041,robusta_6041,77.07182,8.45645,robusta
6042,rabica_6042,76.9488,8.63207,rabica
6043,rabica_6043,76.9488,8.63207,rabica
6044,rabica_6044,76.9488,8.63207,rabica
6045,rabica_6045,76.9488,8.63207,rabica
6046,rabica_6046,76.9488,8.63207,rabica
6047,rabica_6047,76.9488,8.63207,rabica
6048,rabica_6048,76.9488,8.63207,rabica
6049,robusta_6049,76.58799,9.39004,robusta
6050,robusta_6050,77.07249,8.47173,robusta
6051,robusta_6051,77.07182,8.45645,robusta
6052,rabica_6052,75.97383,11.41991,rabica
6053,rabica_6053,75.98766,11.39881,rabica
6054,rabica_6054,77.00463,8.60803,rabica
6055,robusta_6055,76.6192,9.1402,robusta
6056,robusta_6056,76.64127,10.16315,robusta
6065,robusta_6065,77.07249,8.47173,robusta
6066,robusta_6066,77.07249,8.47173,robusta
6067,robusta_6067,77.07249,8.47173,robusta
6068,robusta_6068,77.07249,8.47173,robusta
6069,robusta_6069,77.07249,8.47173,robusta
6070,robusta_6070,76.6192,9.1402,robusta
6071,rabica_6071,76.32646,9.49258,rabica
6072,robusta_6072,76.26726,11.65501,robusta
6073,robusta_6073,76.64127,10.16315,robusta
6074,robusta_6074,77.07182,8.45645,robusta
6075,rabica_6075,76.81803,10.95544,rabica
6076,rabica_6076,75.59198,11.60156,rabica
6077,robusta_6077,76.65938,9.07533,robusta
6078,robusta_6078,76.6192,9.1402,robusta
6079,rabica_6079,77.00463,8.60803,rabica
6084,robusta_6084,76.57546,9.1492,robusta
6085,robusta_6085,76.79368,9.9291,robusta
6086,rabica_6086,77.00463,8.60803,rabica
6087,robusta_6087,76.6192,9.1402,robusta
6088,robusta_6088,76.6192,9.1402,robusta
6089,robusta_6089,76.6192,9.1402,robusta
6090,robusta_6090,76.6192,9.1402,robusta
6096,robusta_6096,77.07249,8.47173,robusta
6097,robusta_6097,77.07249,8.47173,robusta
6098,rabica_6098,76.9488,8.63207,rabica
6099,robusta_6099,76.03063,11.33742,robusta
6100,robusta_6100,76.83318,9.10583,robusta
6101,robusta_6101,76.79368,9.9291,robusta
6102,robusta_6102,76.63266,9.12669,robusta
6103,rabica_6103,76.18425,11.72578,rabica
6104,robusta_6104,77.07249,8.47173,robusta
6105,robusta_6105,77.07182,8.45645,robusta
6106,robusta_6106,77.07249,8.47173,robusta
6107,robusta_6107,76.77294,9.98678,robusta
6108,robusta_6108,76.78542,9.98487,robusta
6110,robusta_6110,77.07249,8.47173,robusta
6111,robusta_6111,77.07249,8.47173,robusta
6112,robusta_6112,76.77294,9.98678,robusta
6113,robusta_6113,76.78542,9.98487,robusta
6114,robusta_6114,76.78542,9.98487,robusta
6115,rabica_6115,75.58998,11.60103,rabica
6116,rabica_6116,74.52875,15.58451,rabica
6117,rabica_6117,75.5906,11.60972,rabica
6118,robusta_6118,75.47887,11.76712,robusta
6119,robusta_6119,76.60099,9.17132,robusta
6120,robusta_6120,76.6192,9.1402,robusta
6121,robusta_6121,76.79648,9.98714,robusta
6122,robusta_6122,76.6192,9.1402,robusta
6123,robusta_6123,77.05878,10.08901,robusta
6124,robusta_6124,76.56783,9.37657,robusta
6125,robusta_6125,76.56783,9.37657,robusta
6126,robusta_6126,77.07881,8.45498,robusta
6127,robusta_6127,77.07881,8.45498,robusta
6128,robusta_6128,77.07881,8.45498,robusta
6129,robusta_6129,77.07881,8.45498,robusta
6130,rabica_6130,75.62662,11.62026,rabica
6131,robusta_6131,76.60099,9.17132,robusta
6132,robusta_6132,76.79368,9.9291,robusta
6133,rabica_6133,76.73231,9.89427,rabica
6134,robusta_6134,76.76956,9.18588,robusta
6135,rabica_6135,88.53162,27.5202,rabica
6136,robusta_6136,76.79648,9.98714,robusta
6137,robusta_6137,75.4787,11.7669,robusta
6138,robusta_6138,75.59607,11.599,robusta
6139,rabica_6139,75.61488,11.61627,rabica
6140,rabica_6140,76.5301,9.39781,rabica
6141,robusta_6141,76.6192,9.1402,robusta
6142,robusta_6142,76.77294,9.98678,robusta
6143,robusta_6143,76.78542,9.98487,robusta
6144,robusta_6144,76.60806,9.17238,robusta
6145,robusta_6145,75.59142,11.59143,robusta
6146,rabica_6146,76.52247,9.59218,rabica
6147,rabica_6147,77.00463,8.60803,rabica
6148,robusta_6148,76.78542,9.98487,robusta
6149,robusta_6149,76.60099,9.17132,robusta
6150,rabica_6150,77.00463,8.60803,rabica
6151,robusta_6151,76.79368,9.9291,robusta
6152,robusta_6152,76.6192,9.1402,robusta
6153,robusta_6153,76.6192,9.1402,robusta
6154,robusta_6154,77.07249,8.47173,robusta
6155,robusta_6155,76.6192,9.1402,robusta
6156,robusta_6156,76.77294,9.98678,robusta
6157,robusta_6157,76.79648,9.98714,robusta
6158,robusta_6158,76.79368,9.9291,robusta
6159,rabica_6159,76.73231,9.89427,rabica
6160,robusta_6160,76.6192,9.1402,robusta
6161,robusta_6161,76.79368,9.9291,robusta
6162,robusta_6162,76.60099,9.17132,robusta
6163,robusta_6163,76.6192,9.1402,robusta
6164,robusta_6164,76.6192,9.1402,robusta
6165,robusta_6165,75.60915,11.60835,robusta
6166,robusta_6166,76.55704,9.56982,robusta
6167,robusta_6167,76.79648,9.98714,robusta
6168,robusta_6168,76.78542,9.98487,robusta
6169,robusta_6169,76.79368,9.9291,robusta
6170,rabica_6170,76.73231,9.89427,rabica
6171,robusta_6171,76.18268,11.73125,robusta
6172,robusta_6172,75.66041,11.67981,robusta
6173,robusta_6173,77.07249,8.47173,robusta
6174,rabica_6174,75.71553,11.67422,rabica
6175,rabica_6175,76.5301,9.39781,rabica
6176,robusta_6176,76.77294,9.98678,robusta
6177,robusta_6177,76.78542,9.98487,robusta
6178,robusta_6178,76.60099,9.17132,robusta
6179,robusta_6179,76.79648,9.98714,robusta
6180,robusta_6180,76.79368,9.9291,robusta
6181,robusta_6181,76.79368,9.9291,robusta
6182,rabica_6182,77.00463,8.60803,rabica
6183,rabica_6183,77.00463,8.60803,rabica
6184,robusta_6184,76.79648,9.98714,robusta
6185,robusta_6185,76.40557,10.7565,robusta
6186,robusta_6186,76.20824,10.30496,robusta
6187,robusta_6187,77.07182,8.45645,robusta
6188,robusta_6188,77.07249,8.47173,robusta
6189,robusta_6189,77.07249,8.47173,robusta
6190,rabica_6190,76.67541,9.07589,rabica
6191,rabica_6191,75.98766,11.39881,rabica
6192,robusta_6192,76.60099,9.17132,robusta
6193,robusta_6193,76.60099,9.17132,robusta
6194,rabica_6194,76.60465,9.16596,rabica
6195,robusta_6195,75.42931,11.82282,robusta
6196,robusta_6196,76.60099,9.17132,robusta
6197,robusta_6197,76.60099,9.17132,robusta
6198,rabica_6198,75.98766,11.39881,rabica
6199,robusta_6199,76.60099,9.17132,robusta
6200,robusta_6200,76.60099,9.17132,robusta
6201,robusta_6201,76.79648,9.98714,robusta
6202,robusta_6202,76.77294,9.98678,robusta
6203,robusta_6203,76.78542,9.98487,robusta
6204,robusta_6204,76.6192,9.1402,robusta
6205,robusta_6205,76.79648,9.98714,robusta
6206,robusta_6206,76.78542,9.98487,robusta
6207,robusta_6207,75.62206,11.61152,robusta
6208,robusta_6208,76.56269,9.37937,robusta
6209,rabica_6209,75.63372,11.5887,rabica
6210,rabica_6210,76.72925,9.37498,rabica
6211,robusta_6211,75.59295,11.60006,robusta
6212,robusta_6212,76.20824,10.30496,robusta
6213,robusta_6213,77.07182,8.45645,robusta
6214,robusta_6214,77.07182,8.45645,robusta
6215,robusta_6215,77.07249,8.47173,robusta
6216,rabica_6216,75.58973,11.59534,rabica
6217,robusta_6217,76.77294,9.98678,robusta
6218,robusta_6218,76.6192,9.1402,robusta
6219,rabica_6219,77.00463,8.60803,rabica
6220,robusta_6220,76.08583,11.68123,robusta
6221,robusta_6221,76.79648,9.98714,robusta
6222,rabica_6222,75.97383,11.41991,rabica
6223,robusta_6223,77.07249,8.47173,robusta
6224,robusta_6224,77.07249,8.47173,robusta
6225,robusta_6225,77.07249,8.47173,robusta
6226,robusta_6226,77.07249,8.47173,robusta
6227,rabica_6227,76.32646,9.49258,rabica
6228,rabica_6228,76.32646,9.49258,rabica
6229,robusta_6229,77.07249,8.47173,robusta
6230,rabica_6230,76.23897,10.48191,rabica
6231,rabica_6231,76.32646,9.49258,rabica
6232,rabica_6232,75.98766,11.39881,rabica
6233,rabica_6233,75.98766,11.39881,rabica
6234,robusta_6234,75.58973,11.59534,robusta
6235,rabica_6235,75.97383,11.41991,rabica
6236,rabica_6236,75.97383,11.41991,rabica
6237,rabica_6237,75.98766,11.39881,rabica
6238,rabica_6238,75.98766,11.39881,rabica
6239,rabica_6239,75.98766,11.39881,rabica
6240,rabica_6240,75.98766,11.39881,rabica
6241,rabica_6241,75.98766,11.39881,rabica
6242,rabica_6242,75.98766,11.39881,rabica
6243,rabica_6243,75.98766,11.39881,rabica
6244,rabica_6244,75.97383,11.41991,rabica
6245,robusta_6245,76.78542,9.98487,robusta
6246,robusta_6246,76.58799,9.39004,robusta
6247,robusta_6247,76.79648,9.98714,robusta
6248,robusta_6248,76.78542,9.98487,robusta
6249,rabica_6249,76.58646,9.37121,rabica
6251,rabica_6251,76.9488,8.63207,rabica
6252,robusta_6252,77.07249,8.47173,robusta
6253,robusta_6253,77.07249,8.47173,robusta
6254,robusta_6254,77.07249,8.47173,robusta
6255,rabica_6255,76.32646,9.49258,rabica
6256,robusta_6256,77.07249,8.47173,robusta
6257,robusta_6257,77.07182,8.45645,robusta
6258,robusta_6258,76.33346,10.77242,robusta
6259,robusta_6259,77.07249,8.47173,robusta
6260,rabica_6260,76.9488,8.63207,rabica
6261,rabica_6261,76.9488,8.63207,rabica
6262,rabica_6262,76.9488,8.63207,rabica
6263,robusta_6263,77.07249,8.47173,robusta
6264,robusta_6264,77.07249,8.47173,robusta
6265,rabica_6265,77.00463,8.60803,rabica
6266,rabica_6266,75.5906,11.60972,rabica
6267,robusta_6267,76.6192,9.1402,robusta
6268,rabica_6268,75.59245,11.5977,rabica
6269,rabica_6269,77.00463,8.60803,rabica
6271,rabica_6271,76.88135,9.1893,rabica
6272,robusta_6272,76.87823,9.19364,robusta
6274,robusta_6274,77.07182,8.45645,robusta
6275,robusta_6275,77.07249,8.47173,robusta
6276,rabica_6276,76.81803,10.95544,rabica
6277,rabica_6277,75.98766,11.39881,rabica
6278,rabica_6278,75.98766,11.39881,rabica
6279,rabica_6279,77.00463,8.60803,rabica
6280,robusta_6280,76.58799,9.39004,robusta
6281,rabica_6281,76.78505,9.10634,rabica
6282,rabica_6282,75.98766,11.39881,rabica
6283,robusta_6283,76.6192,9.1402,robusta
6284,rabica_6284,75.98766,11.39881,rabica
6285,robusta_6285,76.79368,9.9291,robusta
6286,robusta_6286,76.90092,8.64749,robusta
6287,robusta_6287,76.79368,9.9291,robusta
6296,rabica_6296,76.9488,8.63207,rabica
6297,robusta_6297,77.07249,8.47173,robusta
6298,robusta_6298,77.07182,8.45645,robusta
6299,rabica_6299,76.07647,11.67701,rabica
6300,robusta_6300,76.79368,9.9291,robusta
6301,robusta_6301,76.6192,9.1402,robusta
6302,robusta_6302,76.6192,9.1402,robusta
6303,robusta_6303,76.47601,10.25023,robusta
6309,robusta_6309,77.07249,8.47173,robusta
6310,robusta_6310,77.07249,8.47173,robusta
6311,rabica_6311,77.00463,8.60803,rabica
6312,rabica_6312,77.00463,8.60803,rabica
6313,rabica_6313,77.00463,8.60803,rabica
6314,rabica_6314,77.00463,8.60803,rabica
6319,robusta_6319,76.79368,9.9291,robusta
6320,rabica_6320,76.07738,11.67597,rabica
6321,robusta_6321,77.07249,8.47173,robusta
6322,robusta_6322,76.18425,11.72578,robusta
6323,rabica_6323,76.07647,11.67701,rabica
6324,rabica_6324,76.28301,11.65609,rabica
6325,robusta_6325,76.79648,9.98714,robusta
6326,robusta_6326,76.77294,9.98678,robusta
6327,robusta_6327,76.77294,9.98678,robusta
6328,robusta_6328,76.78542,9.98487,robusta
6329,robusta_6329,76.78542,9.98487,robusta
6330,robusta_6330,76.18425,11.72578,robusta
6332,robusta_6332,76.83707,9.10647,robusta
6333,robusta_6333,76.77294,9.98678,robusta
6335,robusta_6335,77.07249,8.47173,robusta
6336,robusta_6336,77.07249,8.47173,robusta
6337,robusta_6337,77.07249,8.47173,robusta
6338,robusta_6338,77.07182,8.45645,robusta
6339,robusta_6339,77.07249,8.47173,robusta
6340,robusta_6340,77.07182,8.45645,robusta
6341,robusta_6341,77.07881,8.45498,robusta
6342,robusta_6342,76.56783,9.37657,robusta
6343,rabica_6343,77.05188,8.34387,rabica
6344,robusta_6344,75.60019,11.59219,robusta
6345,robusta_6345,76.60099,9.17132,robusta
6346,robusta_6346,76.79648,9.98714,robusta
6347,robusta_6347,75.4834,11.77242,robusta
6348,robusta_6348,80.50494,20.41084,robusta
6349,robusta_6349,76.22404,11.65513,robusta
6350,robusta_6350,76.63926,9.08804,robusta
6351,robusta_6351,76.60099,9.17132,robusta
6352,robusta_6352,76.79648,9.98714,robusta
6353,robusta_6353,76.56783,9.37657,robusta
6354,robusta_6354,76.56783,9.37657,robusta
6355,robusta_6355,77.07881,8.45498,robusta
6356,robusta_6356,76.56783,9.37657,robusta
6357,robusta_6357,76.5301,9.39781,robusta
6358,robusta_6358,76.90869,8.65506,robusta
6359,rabica_6359,76.73231,9.89427,rabica
6360,rabica_6360,76.73231,9.89427,rabica
6361,robusta_6361,76.6192,9.1402,robusta
6362,robusta_6362,77.07881,8.45498,robusta
6363,robusta_6363,77.06965,8.45713,robusta
6364,rabica_6364,88.36248,26.78847,rabica
6365,robusta_6365,76.79368,9.9291,robusta
6366,robusta_6366,76.6192,9.1402,robusta
6367,robusta_6367,76.79368,9.9291,robusta
6368,robusta_6368,76.79368,9.9291,robusta
6369,robusta_6369,76.6192,9.1402,robusta
6370,robusta_6370,76.77294,9.98678,robusta
6371,rabica_6371,77.00463,8.60803,rabica
6372,rabica_6372,94.38548,25.59493,rabica
6373,robusta_6373,76.6192,9.1402,robusta
6374,robusta_6374,76.60099,9.17132,robusta
6375,robusta_6375,76.78542,9.98487,robusta
6376,robusta_6376,76.79648,9.98714,robusta
6377,robusta_6377,76.60099,9.17132,robusta
6378,robusta_6378,76.78542,9.98487,robusta
6379,robusta_6379,76.79648,9.98714,robusta
6380,robusta_6380,77.07881,8.45498,robusta
6381,rabica_6381,75.63046,11.6015,rabica
6382,robusta_6382,76.20824,10.30496,robusta
6383,robusta_6383,75.63124,11.60353,robusta
6384,robusta_6384,76.6192,9.1402,robusta
6385,robusta_6385,76.6192,9.1402,robusta
6386,robusta_6386,76.6192,9.1402,robusta
6387,robusta_6387,76.77294,9.98678,robusta
6388,robusta_6388,76.78542,9.98487,robusta
6389,rabica_6389,76.73231,9.89427,rabica
6390,rabica_6390,77.00463,8.60803,rabica
6391,robusta_6391,75.47887,11.76712,robusta
6392,robusta_6392,76.6192,9.1402,robusta
6393,robusta_6393,76.6192,9.1402,robusta
6394,robusta_6394,76.6192,9.1402,robusta
6395,robusta_6395,76.6192,9.1402,robusta
6396,robusta_6396,76.77294,9.98678,robusta
6397,robusta_6397,76.78542,9.98487,robusta
6398,robusta_6398,76.60099,9.17132,robusta
6399,robusta_6399,76.60099,9.17132,robusta
6400,robusta_6400,76.79648,9.98714,robusta
6401,robusta_6401,77.07249,8.47173,robusta
6402,robusta_6402,77.07249,8.47173,robusta
6403,rabica_6403,75.59097,11.61493,rabica
6404,robusta_6404,77.07182,8.45645,robusta
6405,robusta_6405,77.07249,8.47173,robusta
6406,robusta_6406,77.07249,8.47173,robusta
6407,robusta_6407,77.07249,8.47173,robusta
6408,robusta_6408,76.77294,9.98678,robusta
6409,robusta_6409,76.79368,9.9291,robusta
6410,robusta_6410,76.24323,11.65245,robusta
6411,robusta_6411,76.60099,9.17132,robusta
6412,robusta_6412,76.60099,9.17132,robusta
6413,robusta_6413,76.60394,9.16356,robusta
6414,robusta_6414,75.44562,11.83494,robusta
6415,robusta_6415,76.60099,9.17132,robusta
6416,robusta_6416,76.60099,9.17132,robusta
6417,rabica_6417,77.44287,8.85004,rabica
6418,robusta_6418,76.60099,9.17132,robusta
6419,robusta_6419,76.60099,9.17132,robusta
6420,robusta_6420,76.60099,9.17132,robusta
6421,robusta_6421,76.79648,9.98714,robusta
6422,robusta_6422,76.78542,9.98487,robusta
6423,robusta_6423,76.77294,9.98678,robusta
6424,rabica_6424,76.60491,9.16258,rabica
6425,rabica_6425,76.73231,9.89427,rabica
6426,robusta_6426,76.60099,9.17132,robusta
6427,robusta_6427,76.79648,9.98714,robusta
6428,robusta_6428,76.68222,8.80196,robusta
6429,robusta_6429,77.05188,8.34387,robusta
6430,rabica_6430,75.61938,11.61886,rabica
6431,robusta_6431,77.07182,8.45645,robusta
6432,robusta_6432,77.07249,8.47173,robusta
6433,robusta_6433,77.07249,8.47173,robusta
6434,robusta_6434,77.07249,8.47173,robusta
6435,robusta_6435,77.07249,8.47173,robusta
6436,robusta_6436,76.67541,9.07589,robusta
6437,robusta_6437,75.42734,11.81857,robusta
6438,robusta_6438,75.42931,11.82282,robusta
6439,rabica_6439,76.64663,9.03028,rabica
6440,rabica_6440,75.98766,11.39881,rabica
6441,robusta_6441,76.23394,11.66161,robusta
6442,robusta_6442,76.23394,11.66161,robusta
6443,rabica_6443,75.59082,11.59202,rabica
6444,rabica_6444,76.24211,11.67182,rabica
6445,robusta_6445,76.6192,9.1402,robusta
6446,rabica_6446,75.98766,11.39881,rabica
6447,robusta_6447,76.60394,9.16356,robusta
6448,robusta_6448,76.78542,9.98487,robusta
6449,robusta_6449,77.07249,8.47173,robusta
6450,rabica_6450,76.9488,8.63207,rabica
6451,robusta_6451,77.07249,8.47173,robusta
6452,rabica_6452,76.9488,8.63207,rabica
6454,robusta_6454,77.07249,8.47173,robusta
6455,robusta_6455,77.07249,8.47173,robusta
6456,robusta_6456,76.77294,9.98678,robusta
6457,robusta_6457,77.07249,8.47173,robusta
6458,rabica_6458,76.32646,9.49258,rabica
6459,rabica_6459,75.97383,11.41991,rabica
6460,rabica_6460,75.98766,11.39881,rabica
6461,rabica_6461,75.98766,11.39881,rabica
6462,rabica_6462,75.98766,11.39881,rabica
6463,rabica_6463,76.32646,9.49258,rabica
6464,rabica_6464,76.32646,9.49258,rabica
6465,robusta_6465,77.07249,8.47173,robusta
6466,robusta_6466,77.07182,8.45645,robusta
6467,robusta_6467,76.23394,11.66161,robusta
6468,rabica_6468,75.98766,11.39881,rabica
6469,rabica_6469,75.98766,11.39881,rabica
6470,rabica_6470,75.98766,11.39881,rabica
6471,rabica_6471,75.98766,11.39881,rabica
6472,rabica_6472,75.98766,11.39881,rabica
6473,robusta_6473,76.77294,9.98678,robusta
6474,robusta_6474,76.79368,9.9291,robusta
6475,robusta_6475,76.79648,9.98714,robusta
6476,rabica_6476,76.9488,8.63207,rabica
6477,robusta_6477,77.07249,8.47173,robusta
6478,robusta_6478,76.88135,9.1893,robusta
6479,robusta_6479,76.87823,9.19364,robusta
6482,robusta_6482,76.6192,9.1402,robusta
6483,robusta_6483,76.58535,9.37996,robusta
6484,robusta_6484,77.07249,8.47173,robusta
6485,robusta_6485,76.33346,10.77242,robusta
6486,rabica_6486,75.97383,11.41991,rabica
6487,robusta_6487,77.07249,8.47173,robusta
6488,robusta_6488,77.07182,8.45645,robusta
6489,rabica_6489,75.59963,11.58244,rabica
6490,rabica_6490,75.97383,11.41991,rabica
6491,robusta_6491,76.6192,9.1402,robusta
6492,rabica_6492,76.59675,9.38834,rabica
6493,robusta_6493,76.6192,9.1402,robusta
6494,rabica_6494,72.84885,20.42311,rabica
6495,robusta_6495,77.07249,8.47173,robusta
6497,rabica_6497,76.9488,8.63207,rabica
6498,rabica_6498,76.9488,8.63207,rabica
6499,rabica_6499,76.9488,8.63207,rabica
6500,rabica_6500,76.9488,8.63207,rabica
6501,rabica_6501,76.9488,8.63207,rabica
6502,rabica_6502,76.9488,8.63207,rabica
6511,rabica_6511,76.9488,8.63207,rabica
6512,rabica_6512,76.9488,8.63207,rabica
6513,rabica_6513,76.9488,8.63207,rabica
6514,rabica_6514,76.9488,8.63207,rabica
6515,robusta_6515,77.07249,8.47173,robusta
6516,robusta_6516,77.07249,8.47173,robusta
6517,robusta_6517,75.5909,11.59816,robusta
6518,rabica_6518,76.59675,9.38834,rabica
6519,rabica_6519,75.97383,11.41991,rabica
6520,rabica_6520,75.98766,11.39881,rabica
6521,robusta_6521,77.07182,8.45645,robusta
6522,robusta_6522,77.07182,8.45645,robusta
6523,rabica_6523,77.00463,8.60803,rabica
6524,rabica_6524,76.32646,9.49258,rabica
6525,robusta_6525,76.65938,9.07533,robusta
6526,robusta_6526,76.62784,9.13437,robusta
6527,rabica_6527,76.58646,9.37121,rabica
6528,robusta_6528,76.6192,9.1402,robusta
6532,robusta_6532,77.07249,8.47173,robusta
6533,robusta_6533,77.07249,8.47173,robusta
6535,rabica_6535,77.00463,8.60803,rabica
6536,rabica_6536,76.8156,10.96156,rabica
6537,robusta_6537,76.6192,9.1402,robusta
6538,robusta_6538,76.64127,10.16315,robusta
6539,robusta_6539,76.07647,11.67701,robusta
6546,robusta_6546,76.79368,9.9291,robusta
6547,rabica_6547,76.90818,8.65409,rabica
6548,robusta_6548,76.26726,11.65501,robusta
6549,robusta_6549,75.46953,11.77206,robusta
6550,rabica_6550,77.00463,8.60803,rabica
6551,robusta_6551,76.79368,9.9291,robusta
6552,robusta_6552,76.25742,11.66341,robusta
6553,robusta_6553,76.6192,9.1402,robusta
6554,robusta_6554,76.25742,11.66341,robusta
6556,robusta_6556,76.64127,10.16315,robusta
6557,robusta_6557,76.60198,9.16612,robusta
6558,robusta_6558,75.4834,11.77242,robusta
6559,robusta_6559,76.18425,11.72578,robusta
6560,robusta_6560,76.79368,9.9291,robusta
6561,rabica_6561,76.24078,11.65642,rabica
6562,robusta_6562,77.07249,8.47173,robusta
6563,rabica_6563,76.32646,9.49258,rabica
6564,robusta_6564,77.07249,8.47173,robusta
6565,robusta_6565,77.07249,8.47173,robusta
6566,robusta_6566,77.07249,8.47173,robusta
6572,robusta_6572,75.51689,11.82751,robusta
6573,rabica_6573,76.08458,11.62203,rabica
6574,robusta_6574,76.07606,11.67712,robusta
6575,robusta_6575,76.6192,9.1402,robusta
6576,robusta_6576,76.08055,11.60519,robusta
6577,robusta_6577,77.07881,8.45498,robusta
6578,robusta_6578,77.11114,8.52071,robusta
6579,robusta_6579,76.56783,9.37657,robusta
6580,rabica_6580,76.52859,9.39824,rabica
6581,robusta_6581,76.77294,9.98678,robusta
